Date,RGDP,HICP,M1,M3,LNFC,LHH,LNFPS,LRNFCSPR,LRHHSPR,LRNFPSSPR,CRSPR,YC3M,YC1Y,YC2Y,YC3Y,YC2YW,YCEONIA,EATEDSPR,STP,USDEUROXRATE,NEER,VSTOXX,FCIBME,FCIVAR,FCIIPA,FCIBBG,FCIGS,CISS,CISSnew,OILPUSD,GAPPEURUSD,RAWMATPUSD,IP,UR,EMPL,RETTRADE,EUROCOIN,ESI,INDCONF,CSTRCONF,STOASSESS,BCI,CONCONF,RETCONF,SERVCONF,PMIMAN,PMICOMP
Sep-13,851548,99.656,229.462,187.189,4604368.777,5569735.444,10174104.22,2.718,3.315,3.045,0.222,3.184,2.864,2.338,2.056,2.298,3.026,0.215,290.639,1.335,113.428,18.887,0.244,-0.018,0.067,0.341,-0.7,0.034,0.008,108.758,11.25,95.177,96.6,12.069,140290.855,96.4,0.085,95.6,-4.746,-23.815,3.995,-0.062,-14.466,-7.303,0.223,52.211,52.19
Oct-13,847635,99.48,231.036,187.354,4587560.91,5567925.42,10155486.33,2.795,3.3,3.072,0.205,2.937,2.622,2.27,1.974,2.229,2.834,0.214,301.441,1.363,114.371,17.88,0.559,-0.257,0.187,0.525,-0.54,0.033,0.007,105.427,11.37,95.394,96.1,12.005,140337.441,96.2,0.224,95.5,-3.83,-24.172,4.221,-0.001,-14.972,-8.236,0.212,52.879,51.928
Nov-13,854604,99.492,231.917,187.519,4573134.173,5565903.641,10139037.82,2.768,3.321,3.072,0.196,2.948,2.665,2.527,2.205,2.258,2.699,0.198,308.719,1.349,114.22,15.727,0.646,-0.288,0.159,0.646,-0.6,0.038,0.013,102.626,11.42,95.245,97.4,12.007,140308.115,97.1,0.273,96.7,-3.219,-25.36,4.584,0.122,-14.295,-8.354,2.211,53.065,51.716
Dec-13,854707,99.683,231.297,186.949,4568189.503,5565327.582,10133517.09,2.676,3.228,2.979,0.329,3.04,2.771,2.619,2.283,2.279,2.706,0.181,304.737,1.37,115.747,17.037,0.565,-0.698,0.106,0.686,-0.72,0.053,0.031,105.482,11.55,95.591,97.2,11.946,140263.234,96.4,0.318,97.5,-2.952,-24.798,2.855,0.108,-13.811,-4.868,2.306,54.851,52.064
Jan-14,854605,99.766,232.142,187.458,4555548.696,5564135.863,10119684.56,2.697,3.242,2.996,0.349,2.92,2.65,2.605,2.24,2.223,2.55,0.209,314.727,1.361,115.757,18.152,0.515,-0.476,0.158,0.338,-0.67,0.073,0.023,102.097,11.59,95.17,96.9,11.998,140318.47,96.6,0.349,98.4,-2.522,-25.068,3.02,0.198,-12.962,-4.247,3.583,56.703,52.936
Feb-14,858379,99.836,233.745,187.904,4541817.374,5566851.38,10108668.75,2.69,3.232,2.989,0.367,2.801,2.54,2.564,2.249,2.132,2.422,0.219,315.914,1.366,116.217,18.419,0.76,-0.808,0.186,0.632,-0.64,0.073,0.021,104.827,11.3,95.263,97.6,11.96,140380.998,96.6,0.399,98.8,-2.351,-24.626,2.884,0.23,-12.67,-2.926,3.303,55.304,53.301
Mar-14,854294,99.811,234.808,187.92,4531974.802,5566342.793,10098317.6,2.703,3.162,2.956,0.414,2.581,2.309,2.382,2.05,1.996,2.237,0.217,316.975,1.382,117.426,19.366,0.776,-0.757,0.17,0.505,-0.56,0.118,0.019,104.04,10.88,96.554,97,11.877,140682.514,97.1,0.387,100,-1.964,-24.665,3.282,0.273,-11.251,-2.489,5.58,55.595,53.074
Apr-14,860796,99.836,235.049,187.786,4528352.123,5566724.659,10095076.78,2.661,3.109,2.908,0.396,2.281,2.006,2.15,1.888,1.897,2.036,0.276,323.236,1.381,117.035,17.445,0.805,-0.821,0.213,0.272,-0.52,0.068,0.013,104.867,10.73,95.759,98.6,11.754,140795.614,97.2,0.354,99.4,-2.191,-25.783,3.812,0.245,-11.312,-2.558,5.092,56.521,54.026
May-14,856827,99.746,236.441,188.801,4520240.162,5566475.913,10086716.08,2.607,3.084,2.87,0.37,2.23,1.963,2.119,1.878,1.795,1.902,0.3,324.693,1.373,116.072,16.254,1.107,-0.168,0.289,0.47,-0.3,0.07,0.013,105.713,10.2,95.226,97.8,11.701,141134.262,96.9,0.3,99.5,-2.777,-26.022,3.296,0.185,-10.929,-3.488,4.991,54.265,53.502
Jun-14,855256,99.829,237.73,189.441,4520648.159,5566542.812,10087190.97,2.578,3.098,2.865,0.394,2.034,1.763,1.966,1.73,1.76,1.937,0.245,331.471,1.359,115.139,14.321,1.06,-0.131,0.304,0.715,-0.25,0.067,0.006,108.373,9.77,94.87,97.3,11.553,141309.331,97.3,0.289,98.9,-4.214,-27.115,4.245,0.077,-10.956,-2.964,5.512,52.805,52.817
Jul-14,863354,99.837,239.181,190.04,4504816.05,5565259.435,10070075.49,2.577,3.064,2.846,0.402,1.953,1.671,1.911,1.73,1.699,1.851,0.219,322.303,1.354,114.643,15.804,0.884,0.2,0.292,0.5,-0.27,0.098,0.01,105.227,9.27,94.288,98.1,11.578,141337.455,96.6,0.294,98.9,-3.695,-26.094,4.982,0.085,-10.848,-3.665,5.405,52.663,53.763
Aug-14,857074,99.872,241.213,190.841,4503660.181,5565513.441,10069173.62,2.511,3.031,2.799,0.496,1.798,1.521,1.806,1.628,1.567,1.699,0.212,311.34,1.332,114.035,18.08,1.146,0.597,0.382,0.547,-0.05,0.104,0.012,100.05,9.14,90.978,96.4,11.468,141279.08,97.8,0.29,97.5,-4.652,-25.683,5.49,0.145,-12.211,-6.122,4.726,50.974,52.537
Sep-14,864467,99.983,243.246,191.62,4501338.82,5566218.324,10067557.14,2.569,3.054,2.837,0.41,1.751,1.486,1.709,1.546,1.517,1.608,0.164,324.033,1.29,112.288,16.726,1.366,1.271,0.442,0.68,0.08,0.087,0.016,95.85,9.24,88.258,97.4,11.531,141437.675,97.3,0.243,96.6,-5.511,-25.045,5.873,0,-12.875,-8.474,3.974,51.028,52.001
Oct-14,864198,99.872,244.892,192.021,4494712.799,5567848.692,10062561.49,2.501,3.001,2.778,0.438,1.607,1.352,1.466,1.328,1.406,1.564,0.18,304.219,1.267,111.699,22.361,1.153,1.187,0.425,0.493,-0.04,0.141,0.041,86.08,9.77,87.033,97.1,11.552,141569.556,97.8,0.179,97,-5.159,-24.366,6.597,-0.006,-12.218,-7.904,3.651,51.539,52.084
Nov-14,862056,99.803,247.808,193.245,4491032.81,5568696.314,10059729.12,2.417,2.956,2.715,0.519,1.536,1.282,1.383,1.251,1.314,1.485,0.177,315.697,1.247,111.777,19.77,1.429,0.999,0.476,0.657,-0.01,0.102,0.008,76.993,8.9,85.098,96.8,11.589,141605.675,98.1,0.129,97.5,-3.959,-24.98,5.765,0.133,-12.429,-7.199,4.015,51.202,51.143
Dec-14,868190,99.518,249.773,194.002,4497415.343,5571783.771,10069199.12,2.355,2.851,2.63,0.541,1.367,1.119,1.209,1.133,1.117,1.298,0.145,320.053,1.233,112.695,22.294,1.308,1.09,0.494,0.142,-0.09,0.095,0.013,60.703,9.83,84.373,98.2,11.41,141774.714,98.9,0.115,97.6,-4.8,-25.086,7.152,0.08,-11.739,-5.349,5.464,50.859,51.403
Jan-15,862286,99.369,252.532,194.408,4486053.358,5572858.05,10058911.41,2.381,2.824,2.626,0.482,1.205,0.97,1.097,1.059,0.983,1.117,0.226,327.394,1.162,108.456,26.419,2.172,2.801,0.721,-0.103,0.41,0.146,0.052,47.107,9.25,83.456,97.6,11.339,141890.904,99.2,0.13,99,-3.797,-24.951,6.028,0.138,-10.201,-3.535,5.569,52.108,52.562
Feb-15,873010,99.73,254.701,195.408,4491848.484,5575894.877,10067743.36,2.323,2.823,2.6,0.395,1.162,0.956,1.121,1.077,0.961,1.01,0.276,353.203,1.135,106.688,22.553,2.74,3.149,0.829,0.241,0.75,0.084,0.059,54.79,8.27,85.021,100.4,11.286,141976.223,99.1,0.144,100.9,-2.931,-24.514,4.76,0.186,-7.936,-1.462,5.799,52.08,53.305
Mar-15,876663,99.927,256.939,196.017,4493507.835,5581321.597,10074829.43,2.331,2.74,2.558,0.54,0.925,0.739,0.936,0.902,0.873,0.878,0.278,373.872,1.084,103.491,19.218,3.18,4.157,0.921,0.029,1.05,0.084,0.117,52.827,8.27,83.64,100.4,11.256,142043.378,98.9,0.183,103.1,-0.747,-23.433,4.089,0.411,-6.263,-0.17,7.314,53.618,54.033
Apr-15,871453,100.02,259.499,197.559,4492913.952,5591861.977,10084775.93,2.331,2.716,2.545,0.518,0.846,0.67,0.889,0.829,0.901,0.886,0.329,383.268,1.078,102.145,20.994,2.915,3.53,0.863,0.13,0.83,0.067,0.089,57.543,6.774,83.679,99.4,11.131,142300.947,99.8,0.236,103.1,-1.108,-24.076,4.375,0.46,-6.583,0.78,7.972,53.372,53.897
May-15,874031,100.211,262.193,197.734,4491438.377,5594832.133,10086270.51,2.269,2.697,2.506,0.451,1.343,1.168,1.356,1.26,1.293,1.333,0.286,373.444,1.115,104.306,22.016,2.916,3.712,0.828,-0.081,0.81,0.091,0.099,62.507,6.684,86.006,100.2,11.062,142464.911,100.1,0.275,102.7,-1.407,-23.96,5.006,0.421,-7.621,1.31,8.727,53.276,53.634
Jun-15,878717,100.254,264.374,198.183,4497866.743,5601267.887,10099134.63,2.254,2.686,2.494,0.44,1.679,1.502,1.614,1.499,1.58,1.688,0.252,363.992,1.121,105.55,26.154,2.471,3.088,0.669,-0.309,0.46,0.08,0.124,61.307,6.667,85.642,100.4,11.004,142497.87,100.1,0.358,102.8,-1.569,-23.229,4.545,0.386,-7.999,-0.399,9.604,53.556,54.157
Jul-15,879787,100.156,267.119,199.38,4498771.733,5609617.601,10108389.33,2.194,2.737,2.495,0.454,1.547,1.361,1.532,1.424,1.55,1.614,0.256,366.312,1.1,104.593,23.579,2.832,3.256,0.746,0.136,0.63,0.126,0.197,54.34,6.694,84.359,100.9,10.771,142683.807,100.7,0.408,102.8,-1.351,-22.393,4.811,0.443,-8.97,1.663,10.012,53.647,53.871
Aug-15,876051,100.085,268.865,200.011,4502162.564,5617853.971,10120016.54,2.177,2.792,2.519,0.472,1.42,1.231,1.44,1.34,1.415,1.448,0.248,356.704,1.114,107.442,25.111,1.953,1.979,0.519,-0.335,0.08,0.146,0.164,45.69,6.346,83.378,99.7,10.675,142946.89,100.5,0.46,102.9,-2.02,-21.322,6.485,0.403,-8.146,3.468,11.308,53.861,54.28
Sep-15,879529,100.024,270.336,200.494,4506293.169,5627066.24,10133359.41,2.258,2.78,2.548,0.712,1.518,1.327,1.519,1.424,1.391,1.443,0.279,330.893,1.122,109.038,31.45,1.649,1.893,0.48,-0.582,-0.03,0.183,0.253,46.28,6.279,81.898,100.3,10.656,142977.479,100.5,0.418,103.8,-1.543,-20.872,6.445,0.347,-8.087,2.778,12.221,53.394,53.604
Oct-15,884523,100.132,272.922,201.939,4511983.886,5635024.104,10147007.99,2.209,2.796,2.535,0.58,1.257,1.075,1.299,1.215,1.261,1.266,0.26,342.185,1.124,108.498,23.651,2.481,2.658,0.648,-0.133,0.4,0.156,0.184,46.957,6.027,81.692,100.8,10.667,143149.804,100.4,0.396,103.8,-1.887,-19.464,5.997,0.327,-7.811,5.179,11.862,53.563,53.949
Nov-15,880921,100.147,274.956,202.789,4520961.023,5642881.996,10163843.02,2.215,2.859,2.572,0.537,1.241,1.074,1.297,1.229,1.303,1.251,0.265,358.219,1.074,105.353,22.82,2.905,3.458,0.763,-0.227,0.65,0.093,0.171,43.113,5.501,80.456,99.9,10.565,143392.479,99.6,0.381,104.3,-2.351,-17.978,5.528,0.295,-7.047,4.581,12.454,54.038,54.184
Dec-15,881966,99.945,276.325,203.116,4522662.636,5647465.246,10170127.88,2.218,2.81,2.547,0.54,1.32,1.134,1.333,1.247,1.34,1.366,0.309,345.997,1.088,107.403,23.773,2.207,2.268,0.614,-0.383,0.14,0.103,0.234,36.573,5.093,80.201,100.1,10.535,143664.091,101.4,0.42,104.5,-1.706,-17.486,6.246,0.385,-6.382,1.312,12.069,54.518,54.271
Jan-16,897568,99.694,278.955,204.365,4536598.738,5651179.602,10187778.34,2.243,2.89,2.602,0.717,1.259,1.071,1.317,1.232,1.342,1.344,0.348,320.753,1.086,109.215,29.65,1.761,1.848,0.537,-0.63,-0.01,0.137,0.232,29.78,4.398,78.429,102.7,10.447,144020.74,101,0.416,104.3,-1.965,-17.883,6.069,0.392,-6.683,2.086,12.269,53.435,53.572
Feb-16,882376,99.62,281.477,205.517,4560081.491,5661464.983,10221546.47,2.205,2.877,2.577,0.78,1.223,1.048,1.269,1.194,1.241,1.198,0.296,304.322,1.109,110.708,31.689,1.649,2.072,0.527,-0.856,-0.05,0.216,0.297,31.03,3.968,78.258,101.1,10.436,144255.269,101.1,0.357,103.5,-2.654,-17.283,5.524,0.274,-7.692,1.274,10.976,52.268,53.038
Mar-16,882197,99.848,282.81,205.992,4553841.4,5669779.386,10223620.79,2.268,2.831,2.58,0.572,1.159,0.943,1.18,1.123,1.136,1.13,0.305,322.152,1.11,109.51,24.607,1.702,1.728,0.549,-0.451,-0.02,0.19,0.27,37.34,3.91,78.886,100.7,10.31,144615.996,100.8,0.284,103.2,-1.772,-18.229,5.761,0.355,-8.467,1.589,10.3,53.054,53.087
Apr-16,890610,99.835,284.685,206.942,4560620.846,5678182.197,10238803.04,2.253,2.842,2.579,0.453,1.211,0.971,1.201,1.144,1.139,1.186,0.325,323.422,1.134,110.29,22.693,1.751,1.783,0.563,-0.417,-0.01,0.171,0.171,40.75,3.97,81.6,101.6,10.266,144839.171,100.9,0.352,103.8,-1.999,-17.902,5.376,0.301,-8.151,0.997,12.135,52.611,53
May-16,886032,100.086,286.357,207.603,4569559.927,5686226.917,10255786.84,2.172,2.8,2.52,0.537,1.228,0.984,1.251,1.186,1.147,1.174,0.306,319.531,1.131,110.635,23.628,1.863,1.915,0.601,-0.264,0.1,0.121,0.193,45.937,4.329,82.052,100.2,10.197,145091.672,101.2,0.31,103.7,-2.393,-17.204,4.905,0.344,-8.523,2.253,12.56,52.412,53.065
Jun-16,891625,100.288,287.181,208.194,4584064.708,5699723.074,10283787.78,2.161,2.732,2.477,0.515,1.151,0.911,1.187,1.097,1.061,1.062,0.341,312.185,1.123,110.168,30.888,1.457,1.947,0.587,-0.907,0.03,0.193,0.253,47.687,4.756,81.618,101.2,10.129,145217.638,101.1,0.39,103.9,-1.799,-16.864,5.495,0.324,-8.074,-0.116,11.867,53.922,53.087
Jul-16,889994,100.297,289.896,209.422,4589789.971,5708326.151,10298116.12,2.159,2.734,2.478,0.416,0.915,0.677,0.983,0.919,0.953,0.881,0.416,312.849,1.107,109.974,22.401,1.775,1.885,0.617,-0.266,0.11,0.253,0.366,44.127,4.675,80.546,101.1,9.974,145279.199,101.9,0.484,103.5,-1.957,-15.295,5.929,0.4,-8.47,0.552,11.385,53.912,53.179
Aug-16,895809,100.286,291.774,209.872,4594436.304,5717674.498,10312110.8,2.128,2.726,2.46,0.437,0.912,0.662,0.991,0.932,0.915,0.847,0.462,323.203,1.121,110.512,20.084,1.848,1.866,0.619,-0.247,0.13,0.163,0.214,44.877,4.047,80.534,101.2,9.921,145336.085,101.9,0.439,102.8,-2.698,-14.063,6.169,0.246,-8.436,-2.123,10.432,53.253,52.933
Sep-16,895093,100.43,293.088,210.594,4601914.9,5729351.392,10331266.29,2.158,2.661,2.437,0.409,1.036,0.791,1.133,1.03,0.981,0.896,0.428,325.512,1.121,110.737,19.809,1.831,1.843,0.621,-0.289,0.1,0.132,0.147,45.043,4.254,80.609,101.4,9.893,145535.986,101.5,0.346,103.5,-0.812,-13.31,5.196,0.438,-8.625,-1.224,9.857,53.817,52.641
Oct-16,901866,100.645,295.101,211.093,4610683.945,5739329.468,10350013.41,2.14,2.621,2.406,0.345,1.079,0.839,1.167,1.029,1.108,1.018,0.495,327.851,1.103,110.529,19.217,1.86,1.786,0.593,-0.233,0.07,0.119,0.158,49.293,5.337,78.724,102.9,9.821,145616.999,103.3,0.346,104.9,-0.096,-12.291,5.117,0.462,-7.634,-1.135,11.567,54.594,53.309
Nov-16,900657,100.756,297.992,212.283,4617018.604,5749838.334,10366856.94,2.131,2.609,2.396,0.342,1.543,1.305,1.533,1.394,1.356,1.308,0.455,324.546,1.08,109.987,21.917,1.843,1.936,0.54,-0.262,0.08,0.107,0.163,45.26,5.693,79.708,102.6,9.86,145668.357,102.1,0.314,105.3,-0.32,-11.759,4.814,0.42,-6.803,0.413,11.762,54.062,53.857
Dec-16,898500,101.069,300.546,213.178,4630463.033,5761910.669,10392373.7,2.124,2.571,2.372,0.288,1.601,1.366,1.703,1.55,1.479,1.34,0.537,342.55,1.054,108.776,17.047,2.335,2.103,0.634,-0.405,0.31,0.098,0.173,52.62,5.424,81.414,102.4,9.717,145879.843,103.2,0.591,106.6,1.298,-10.674,4.349,0.69,-6.37,2.398,12.925,56.142,54.379
Jan-17,902432,101.416,302.795,214.316,4644904.202,5777388.562,10422292.76,2.112,2.66,2.416,0.256,1.634,1.403,1.718,1.548,1.524,1.413,0.499,352.43,1.061,109.194,15.984,2.195,1.849,0.559,-0.023,0.12,0.074,0.097,53.59,6.144,83.426,101.9,9.63,145919.025,102.6,0.451,107.5,1.967,-10.58,3.898,0.694,-6.196,2.211,13.976,56.126,54.37
Feb-17,907112,101.58,305.042,215.165,4653158.675,5791825.165,10444983.84,2.088,2.679,2.416,0.233,1.767,1.544,1.817,1.602,1.626,1.519,0.454,353.223,1.064,108.407,15.544,2.515,2.453,0.646,-0.145,0.38,0.074,0.101,54.353,6.052,85.173,102.7,9.542,146097.046,102.7,0.522,107.5,3.097,-8.26,4.108,0.855,-7.637,2.046,14.144,57.263,55.987
Mar-17,910172,101.492,308.418,216.9,4666673.542,5805822.81,10472496.35,2.148,2.664,2.434,0.247,1.784,1.564,1.823,1.601,1.64,1.558,0.572,365.661,1.068,108.828,14.995,2.818,2.333,0.623,-0.123,0.46,0.062,0.073,50.903,5.001,82.766,102.4,9.474,146400.49,103.9,0.558,108.3,3.273,-7.21,3.776,0.872,-6.311,2.781,14.186,57.458,56.356
Apr-17,912187,101.642,310.785,217.006,4675574.259,5819539.797,10495114.06,2.142,2.684,2.442,0.168,1.59,1.379,1.607,1.48,1.516,1.432,0.49,373.905,1.072,108.461,20.235,2.855,1.876,0.607,-0.061,0.44,0.055,0.056,52.163,5.011,82.498,103.2,9.279,146831.597,103.5,0.498,109.3,4.084,-4.685,3.31,1.014,-5.836,4.368,15.085,57.907,56.827
May-17,918269,101.54,312.444,217.763,4683127.665,5835422.11,10518549.78,2.085,2.711,2.432,0.155,1.503,1.301,1.549,1.44,1.517,1.435,0.528,387.065,1.106,110.744,14.951,2.787,1.366,0.567,-0.03,0.3,0.048,0.041,49.893,5.058,82.157,103.6,9.246,147067.85,104.1,0.416,109.2,4.583,-3.78,2.677,1.003,-5.878,1.3,14.037,58.276,56.799
Jun-17,911096,101.501,315.011,218.568,4679867.027,5847595.699,10527462.73,2.085,2.7,2.427,0.205,1.401,1.22,1.464,1.333,1.417,1.321,0.496,383.581,1.123,111.771,14.35,2.473,0.911,0.49,-0.047,0.12,0.051,0.009,46.167,4.887,78.997,103.2,9.093,147418.728,104.3,0.452,110.4,5.677,-2.507,1.735,1.194,-4.867,3.35,14.625,58.671,56.309
Jul-17,917520,101.554,317.065,219.098,4697351.741,5859493.268,10556845.01,2.069,2.726,2.434,0.059,1.537,1.361,1.576,1.412,1.56,1.492,0.367,377.838,1.151,113.65,13.973,2.384,0.367,0.429,0.231,-0.03,0.048,0.01,47.657,5.004,79.438,104.7,9.053,147577.743,104.6,0.415,111.1,6.393,-1.116,1.491,1.201,-4.51,3.719,14.706,56.45,55.651
Aug-17,923501,101.757,319.703,220.498,4706641.49,5872160.654,10578802.14,2.072,2.764,2.456,0.107,1.373,1.2,1.469,1.335,1.494,1.361,0.355,375.061,1.181,115.531,15.585,2.349,0.277,0.384,0.054,-0.01,0.043,0.005,49.943,5.477,79.372,105.5,8.978,147671.883,103.8,0.528,110.8,5.912,-1.283,2.085,1.134,-4.428,-0.011,15.203,58.276,55.686
Sep-17,921191,101.982,321.517,221.242,4720549.869,5884346.942,10604896.81,2.053,2.718,2.422,0.055,1.444,1.283,1.543,1.435,1.512,1.373,0.362,380.737,1.191,115.571,13.271,2.627,0.255,0.41,0.249,0.1,0.054,0.006,52.95,5.961,80.342,105,8.898,147856.454,105.5,0.514,111.6,7.689,-0.184,1.827,1.329,-4.466,1.429,15.176,59.209,56.685
Oct-17,920801,102.036,323.085,221.708,4745675.388,5896659.85,10642335.24,2.058,2.71,2.419,-0.027,1.478,1.329,1.57,1.447,1.533,1.403,0.429,391.676,1.176,115.289,12.444,2.843,0.493,0.474,0.09,0.23,0.046,0.008,54.92,6.176,78.639,105.8,8.803,148036.916,103.8,0.529,112.8,8.741,0.866,1.288,1.398,-3.559,3.694,15.627,58.83,56.029
Nov-17,931141,102.336,325.151,222.692,4761972.49,5911590.027,10673562.52,2.045,2.695,2.405,0.017,1.276,1.136,1.429,1.294,1.449,1.268,0.47,391.692,1.174,115.453,13.34,2.61,0.14,0.438,-0.176,0.08,0.057,0.003,59.933,6.695,78.744,107.7,8.739,148259.773,105.5,0.668,113.1,8.963,2.57,0.877,1.477,-3.235,2.983,15.828,61.001,57.526
Dec-17,932303,102.451,326.878,223.025,4776652.241,5928285.236,10704937.48,2.033,2.619,2.357,0.046,1.207,1.068,1.344,1.195,1.393,1.23,0.551,389.716,1.184,115.802,12.804,2.514,0.053,0.404,0.126,0.02,0.05,0.003,61.187,7.139,80.402,108.1,8.715,148222.131,105.9,0.744,114.4,9.456,3.773,0.723,1.543,-2.554,5.038,17.395,62.164,58.132
Jan-18,931517,102.742,329.296,224.117,4807263.085,5943873.205,10751136.29,1.971,2.688,2.367,-0.059,1.361,1.221,1.4,1.229,1.452,1.399,0.338,398.423,1.22,116.74,12.172,1.708,-0.433,0.392,0.319,0.02,0.052,0.002,66.227,6.662,82.76,105.8,8.701,148243.889,104.6,0.746,114.2,9.716,4.738,0.691,1.566,-2.855,5.067,17.199,61.115,58.821
Feb-18,927868,102.751,330.458,224.297,4804624.749,5957806.56,10762431.31,2.029,2.675,2.386,-0.083,1.598,1.461,1.603,1.403,1.551,1.537,0.321,380.602,1.235,117.27,21.49,1.482,-0.245,0.311,-0.015,-0.06,0.092,0.027,63.46,6.719,83.164,105,8.601,148368.354,104.6,0.782,113.4,8.376,4.804,0.229,1.457,-3.758,4.221,17.308,59.594,57.113
Mar-18,926814,102.892,331.259,224.683,4823052.85,5975244.4,10798297.25,2.052,2.656,2.386,0.052,1.497,1.36,1.532,1.322,1.459,1.416,0.392,375.908,1.234,117.512,17.798,1.304,-0.428,0.238,-0.232,-0.1,0.083,0.016,64.167,6.697,84.358,105.2,8.54,148672.216,105.5,0.729,112.1,7.206,5.709,1.99,1.374,-3.979,1.657,16.568,55.853,55.168
Apr-18,928349,103.002,333.098,225.472,4832738.494,5989184.626,10821923.12,2.026,2.669,2.382,0.056,1.455,1.316,1.511,1.334,1.391,1.344,0.352,383.268,1.228,117.58,15.237,1.612,-0.349,0.294,0.102,-0.03,0.064,0.012,68.793,6.928,84.633,104.9,8.45,148985.513,105.8,0.634,112.6,8.064,5.351,1.005,1.328,-3.986,0.034,15.891,56.159,55.12
May-18,936130,103.439,336.025,226.463,4856402.742,6003811.134,10860213.88,1.943,2.691,2.357,0.057,1.56,1.422,1.486,1.306,1.402,1.419,0.272,392.25,1.181,116.19,14.566,1.557,0.133,0.276,-0.232,-0.04,0.056,0.017,73.43,7.487,83.094,106.3,8.303,149345.458,105.9,0.492,110.9,6.749,6.408,2.571,1.407,-5.236,0.926,14.627,54.845,54.06
Jun-18,936163,103.547,338.277,228.017,4877198.061,6019948.545,10897146.61,1.995,2.644,2.354,0.144,1.611,1.47,1.408,1.166,1.37,1.455,0.268,383.441,1.168,116.1,14.937,1.395,-0.279,0.23,-0.272,-0.11,0.123,0.081,71.977,7.449,82.192,106.1,8.242,149506.002,106.1,0.433,111.4,7.112,5.128,1.859,1.348,-5.063,0.055,15.008,54.2,54.893
Jul-18,929053,103.703,339.168,227.809,4893982.006,6035995.805,10929977.81,1.948,2.651,2.336,0.111,1.519,1.378,1.386,1.129,1.333,1.372,0.258,383.803,1.169,117.364,13.757,1.573,-0.496,0.217,0.04,-0.07,0.07,0.047,72.667,7.599,80.961,104.5,8.094,149546.416,106.2,0.444,110.4,5.503,6.355,3.826,1.241,-5.014,0.057,14.888,54.387,54.272
Aug-18,937265,103.829,340.593,228.289,4907005.583,6053097.845,10960103.43,1.948,2.675,2.35,0.136,1.685,1.535,1.403,1.113,1.344,1.46,0.267,382.459,1.155,117.805,14.271,1.303,-0.889,0.161,-0.194,-0.27,0.059,0.015,71.083,8.085,80.283,106.2,8.014,149638.002,106,0.424,109.8,4.9,7.372,4.381,1.086,-5.321,0.693,14.166,54.748,54.5
Sep-18,936469,104.122,343.346,229.066,4929195.292,6068736.265,10997931.56,1.964,2.639,2.336,0.08,1.639,1.486,1.434,1.123,1.377,1.499,0.247,376.39,1.166,119.092,14.718,1.317,-0.666,0.163,-0.014,-0.24,0.068,0.023,75.363,9.522,79.949,105.3,7.988,149719.771,105.9,0.417,109.5,5.155,8.899,4.943,1.242,-6.332,1.495,14.242,52.74,54.144
Oct-18,941306,104.361,344.912,230.216,4935959.399,6085840.994,11021800.39,1.949,2.64,2.331,0.118,1.873,1.709,1.539,1.063,1.428,1.64,0.358,359.001,1.148,117.795,18.838,0.914,-0.389,0.134,-0.73,-0.28,0.074,0.093,76.727,8.791,79.147,106.1,8.04,149873.169,106.6,0.365,109.1,4.086,9.011,5.462,0.977,-5.476,-1.268,12.983,51.268,53.055
Nov-18,937607,104.345,346.915,231.149,4957212.346,6103774.693,11060987.04,1.973,2.642,2.342,0.31,1.722,1.553,1.45,1.053,1.422,1.574,0.414,351.304,1.137,116.774,18.256,0.867,-0.27,0.134,-0.623,-0.26,0.071,0.128,62.317,8.265,78.349,104.2,7.961,149928.494,106.9,0.298,109.2,4.309,9.668,5.308,1.008,-6.026,-0.484,13.476,50.743,52.709
Dec-18,938851,104.04,348.752,232.367,4970369.931,6118226.473,11088596.4,1.941,2.598,2.304,0.378,1.524,1.341,1.407,1.055,1.35,1.41,0.402,335.21,1.138,116.948,20.733,0.429,-0.416,0.102,-0.917,-0.39,0.109,0.187,53.96,7.976,78.26,104.6,7.872,150080.997,107,0.238,107.7,2.379,8.491,4.914,0.849,-7.459,0.413,12.635,50.954,51.097
Jan-19,946289,104.034,349.768,232.728,4977747.129,6135978.448,11113725.58,1.934,2.662,2.336,0.42,1.51,1.318,1.436,1.145,1.308,1.343,0.258,340.465,1.142,116.305,17.426,0.931,-0.012,0.193,-0.223,-0.1,0.141,0.156,56.583,7.262,79.283,105.6,7.869,150214.336,107.3,0.122,106.8,0.563,8.887,6.381,0.711,-6.747,-0.896,12.474,50.482,50.967
Feb-19,945909,104.182,352.318,233.876,4994194.045,6153936.403,11148130.45,1.946,2.635,2.327,0.307,1.428,1.228,1.318,1.024,1.205,1.271,0.211,355.031,1.135,115.609,14.441,1.22,0.127,0.259,0.271,0.01,0.127,0.113,61.133,6.006,79.616,105.5,7.846,150355.103,107.7,0.015,106.3,-0.458,8.433,7.026,0.686,-6.821,-0.241,12.825,49.425,51.879
Mar-19,946320,104.383,355.868,235.181,5004490.553,6171111.331,11175601.88,1.948,2.61,2.314,0.31,1.3,1.1,1.267,1.005,1.13,1.15,0.22,365.723,1.13,115.154,14.585,1.408,0.45,0.342,-0.164,0.09,0.108,0.089,63.787,5.179,80.553,105.5,7.746,150737.376,107.9,0.041,106.2,-1.113,8.549,7.633,0.557,-5.958,1.757,12.618,47.153,51.637
